{ 1, 375978865285289, 0.045505375, -0.15567628, 9.872271
},{ 3, 375984477522651, -0.013170952, -0.0022339975, 0.0014629471
},{ 1, 375984480063323, 0.011975098, -0.17483643, 9.702225
},{ 3, 375984480063323, -0.016366744, -0.0017013652, -0.008124433
},{ 1, 375984482620241, -0.019160157, -0.10777588, 9.81
},{ 3, 375984482620241, 6.7748677E-4, 0.0014944281, -0.0027981107
},{ 1, 375984485160913, -0.06227051, -0.15567628, 9.845925
},{ 3, 375984485160913, -0.0014530421, 0.0020270604, 0.011050328
},{ 1, 375984487701585, -0.021555176, -0.1341211, 9.75731
},{ 3, 375984487701585, 0.0017427512, 0.0020270604, -0.003330743
},{ 1, 375984490242257, 0.11256592, -0.122146, 9.726174
},{ 3, 375984490242257, -0.008377261, 0.006288118, 0.0030608438
},{ 1, 375984492782801, 0.0047900393, -0.21076173, 9.72378
},{ 3, 375984492782801, -0.0035835712, -6.361008E-4, 9.303149E-4
},{ 2, 375984492782801, 22.95, 24.0, -49.65
},{ 1, 375984495323473, 0.0023950196, -0.13891114, 9.807606
},{ 3, 375984495323473, -0.008909894, 0.003624957, -0.0049286396
},{ 1, 375984497864145, 0.0071850587, -0.2706372, 9.718989
},{ 3, 375984497864145, -0.008909894, -6.361008E-4, 0.0019955793
},{ 1, 375984500404817, 0.0023950196, -0.17004639, 9.77647
},{ 3, 375984500404817, 6.7748677E-4, 9.6179586E-4, -0.0043960074
},{ 1, 375984502945489, 0.05269043, -0.081430666, 9.74294
},{ 3, 375984502945489, -3.8777772E-4, -0.0038318941, -0.0038633752
},{ 1, 375984505486161, 0.016765138, -0.1460962, 9.783655
},{ 3, 375984505486161, 0.0022753833, -0.005429791, -0.012918123
},{ 1, 375984508026705, 0.021555176, -0.12454102, 9.857901
},{ 3, 375984508026705, -0.008909894, -0.0027666297, 0.0019955793
},{ 1, 375984510567377, -0.014370117, -0.1101709, 9.740545
},{ 3, 375984510567377, -0.0057141, 0.0020270604, 3.9768266E-4
},{ 1, 375984513108049, 0.016765138, -0.06466553, 9.812395
},{ 3, 375984513108049, -0.0019856745, 0.0046902215, 0.0025282116
},{ 2, 375984513108049, 23.25, 24.0, -49.65
},{ 1, 375984515648721, -0.009580079, -0.16765137, 9.740545
},{ 3, 375984515648721, -9.204099E-4, 0.0030923248, 0.0019955793
},{ 1, 375984518189393, 0.009580079, -0.19878663, 9.697434
},{ 3, 375984518189393, -0.0046488354, 9.6179586E-4, -0.005461272
},{ 1, 375984520729937, 0.098195806, -0.11496094, 9.735755
},{ 3, 375984520729937, -0.0057141, -0.003299262, 0.0030608438
},{ 1, 375984523285473, 0.047900394, -0.1101709, 9.78605
},{ 3, 375984523285473, 0.001210119, -6.361008E-4, 0.0014629471
},{ 1, 375984525826145, -0.033530276, -0.07424561, 9.6686945
},{ 3, 375984525826145, 1.4485451E-4, -0.0027666297, -1.3494957E-4
},{ 1, 375984528366817, 0.023950197, -0.12693603, 9.740545
},{ 3, 375984528366817, 0.0022753833, -0.0043645264, -0.003330743
},{ 1, 375984530907617, 0.0071850587, -0.1101709, 9.814791
},{ 3, 375984530907617, -0.012638319, 0.0014944281, -0.003330743
},{ 1, 375984533448289, 0.035925295, -0.15328126, 9.7812605
},{ 3, 375984533448289, -0.003050939, -0.001168733, -0.0017328463
},{ 2, 375984533448289, 23.25, 24.0, -49.65
},{ 1, 375984535988961, 0.07903565, -0.09580079, 9.7740755
},{ 3, 375984535988961, -0.0046488354, 4.2916363E-4, 0.0025282116
},{ 1, 375984538529633, 0.0071850587, -0.07903565, 9.77647
},{ 3, 375984538529633, -0.003050939, 9.6179586E-4, -0.003330743
},{ 1, 375984541070305, -0.06945557, -0.117355965, 9.754915
},{ 3, 375984541070305, -0.0019856745, 0.006288118, 0.010517695
},{ 1, 375984543611105, -0.047900394, -0.13891114, 9.75252
},{ 3, 375984543611105, 0.01346066, -0.009158216, 0.011050328
},{ 1, 375984546151777, 0.0, -0.081430666, 9.769285
},{ 3, 375984546151777, -0.003050939, -0.0022339975, 0.0025282116
},{ 1, 375984548692449, 0.081430666, -0.28979737, 9.70941
},{ 3, 375984548692449, 0.0044059125, 0.011081807, 0.009985062
},{ 1, 375984551233121, 0.07903565, -0.16525635, 9.862691
},{ 3, 375984551233121, 0.03742911, 0.049431328, 0.0094524305
},{ 1, 375984553773793, 0.047900394, -0.18441652, 10.001602
},{ 3, 375984553773793, 0.059267033, 0.06807346, 0.013180857
},{ 2, 375984553773793, 23.25, 24.300001, -49.65
},{ 1, 375984556314593, -0.026345216, -0.102985844, 9.788445
},{ 3, 375984556314593, 0.06832178, 0.0771282, 0.008919799
},{ 1, 375984558855265, 0.07185059, -0.17483643, 9.764495
},{ 3, 375984558855265, 0.069919676, 0.060616605, 0.0041261083
},{ 1, 375984561395937, 0.17004639, -0.3305127, 9.948912
},{ 3, 375984561395937, 0.100812346, 0.10162929, 0.0057240045
},{ 1, 375984563936609, -0.12454102, -0.15328126, 9.77647
},{ 3, 375984563936609, 0.1066713, 0.104292445, 0.0025282116
},{ 1, 375984566477281, -0.20118165, 0.07664063, 9.584868
},{ 3, 375984566477281, 0.07205021, 0.049431328, 0.0025282116
},{ 1, 375984569018081, -0.033530276, -0.026345216, 9.587264
},{ 3, 375984569018081, 0.057136502, 0.009483911, 0.003593476
},{ 1, 375984571558753, 0.098195806, -0.15328126, 9.718989
},{ 3, 375984571558753, 0.035831213, 0.024930246, 0.010517695
},{ 1, 375984574099425, -0.10777588, -0.14370118, 9.829161
},{ 3, 375984574099425, 0.032102786, 0.03345236, 0.0019955793
},{ 2, 375984574099425, 22.35, 24.300001, -49.65
},{ 1, 375984576640097, 0.08861572, 0.014370117, 9.510623
},{ 3, 375984576640097, 0.024113305, 0.022799717, 0.019572444
},{ 1, 375984579180769, -0.021555176, 0.009580079, 9.884246
},{ 3, 375984579180769, 0.029439626, 0.0046902215, -1.3494957E-4
},{ 1, 375984581721569, 0.0, -0.019160157, 9.515413
},{ 3, 375984581721569, 0.0070690736, 0.008951278, 0.01424612
},{ 1, 375984584262241, -0.0047900393, 0.117355965, 10.147698
},{ 3, 375984584262241, 0.0091996025, 0.010016544, -0.0043960074
},{ 1, 375984586802913, -0.11256592, -0.17004639, 9.381292
},{ 3, 375984586802913, 0.0070690736, -0.003299262, 0.015844017
},{ 1, 375984589343585, -0.023950197, 0.07664063, 10.200389
},{ 3, 375984589343585, -0.0073119965, -0.001168733, -0.01664655
},{ 1, 375984591884257, 0.081430666, -0.34967285, 9.259146
},{ 3, 375984591884257, -0.018497273, -0.015549803, 0.017974544
},{ 1, 375984594425057, -0.23710695, 0.17723145, 10.255474
},{ 3, 375984594425057, -0.029149918, -0.019278228, -0.010787594
},{ 2, 375984594425057, 22.35, 24.300001, -49.65
},{ 1, 375984596965729, 0.05269043, -0.29937744, 9.268726
},{ 3, 375984596965729, -0.026486758, -0.022474023, 0.0041261083
},{ 1, 375984599506401, 0.13891114, 0.14370118, 10.054293
},{ 3, 375984599506401, -0.033410978, -0.034724563, 0.0025282116
},{ 1, 375984602047073, -0.17962648, -0.18920656, 9.539363
},{ 3, 375984602047073, -0.040867828, -0.025137184, 9.303149E-4
},{ 1, 375984604587745, 0.25866213, -0.050295413, 9.814791
},{ 3, 375984604587745, -0.03926993, -0.0501709, 0.0030608438
},{ 1, 375984607128545, -0.28500733, -0.26345217, 9.802815
},{ 3, 375984607128545, -0.047792047, -0.042181414, -0.0049286396
},{ 1, 375984609669217, 0.102985844, -0.047900394, 9.74773
},{ 3, 375984609669217, -0.042465724, -0.05230143, 0.014778753
},{ 1, 375984612209889, -0.23950197, -0.16765137, 10.257869
},{ 3, 375984612209889, -0.035008874, -0.019810861, -0.01930971
},{ 1, 375984614750561, 0.12693603, -0.038320314, 9.702225
},{ 3, 375984614750561, -0.040335193, -0.042181414, 0.00678927
},{ 2, 375984614750561, 22.35, 24.300001, -49.65
},{ 1, 375984617291233, -0.19878663, -0.17004639, 9.896221
},{ 3, 375984617291233, -0.0222257, -0.023006655, -0.016113916
},{ 1, 375984619834908, 0.16286133, -0.21794678, 9.541759
},{ 3, 375984619834908, -0.021693068, -0.03898562, 0.0025282116
},{ 1, 375984622375580, -0.14849122, 0.026345216, 10.090218
},{ 3, 375984622375580, -0.019029906, -0.01448454, -0.009189697
},{ 1, 375984624916252, 0.06466553, -0.20597169, 9.515413
},{ 3, 375984624916252, -0.02009517, -0.03632246, 0.0019955793
},{ 1, 375984627456924, -0.019160157, 0.0, 9.994417
},{ 3, 375984627456924, -0.019562539, -0.020876126, -0.012918123
},{ 1, 375984629997724, 0.011975098, -0.22752686, 9.659114
},{ 3, 375984629997724, -0.02009517, -0.018745597, -0.0027981107
},{ 1, 375984632538396, 0.019160157, 0.05748047, 10.207574
},{ 3, 375984632538396, -0.014768848, -0.01448454, -0.008124433
},{ 1, 375984635079068, -0.028740235, -0.30177248, 9.568104
},{ 3, 375984635079068, -0.017964642, -0.024071919, -0.0075918008
},{ 2, 375984635079068, 22.35, 24.300001, -49.65
},{ 1, 375984637619868, -0.033530276, 0.05508545, 9.975257
},{ 3, 375984637619868, -0.01050779, -0.018212965, -0.017711814
},{ 1, 375984640160540, -0.09340577, -0.32572266, 9.604029
},{ 3, 375984640160540, -0.01050779, -0.005962423, -0.008657065
},{ 1, 375984642701212, 0.06706055, -0.050295413, 9.927357
},{ 3, 375984642701212, -0.0019856745, -0.017147701, -0.0038633752
},{ 1, 375984645241884, -0.0047900393, -0.26345217, 9.568104
},{ 3, 375984645241884, -0.024356227, 0.009483911, -0.0075918008
},{ 1, 375984647782684, 0.014370117, -0.05508545, 9.85311
},{ 3, 375984647782684, -0.016366744, -0.008625585, -1.3494957E-4
},{ 1, 375984650323356, -0.035925295, -0.17244141, 9.73815
},{ 3, 375984650323356, -0.0014530421, 0.0014944281, -0.0038633752
},{ 1, 375984652864028, 0.08861572, -0.11496094, 9.75731
},{ 3, 375984652864028, -0.017964642, -0.008092953, -0.005461272
},{ 1, 375984655404828, -0.021555176, -0.20118165, 9.778865
},{ 3, 375984655404828, -0.0025183067, 0.0068207504, 0.0014629471
},{ 2, 375984655404828, 22.35, 24.300001, -49.95
},{ 1, 375984657945500, 0.06227051, -0.13651612, 9.783655
},{ 3, 375984657945500, -0.0057141, -0.005429791, 0.0014629471
},{ 1, 375984660486172, -0.0047900393, -0.122146, 9.829161
},{ 3, 375984660486172, -0.008377261, 0.0073533827, -6.675818E-4
},{ 1, 375984663026844, -0.014370117, -0.17962648, 9.673484
},{ 3, 375984663026844, -0.012105687, -0.005962423, -0.0049286396
},{ 1, 375984665567644, 0.014370117, -0.1101709, 9.75252
},{ 3, 375984665567644, 0.00387328, 0.005755486, -0.009189697
},{ 1, 375984668108316, -0.014370117, -0.21076173, 9.654325
},{ 3, 375984668108316, -0.008377261, -0.010223482, -0.0049286396
},{ 1, 375984670648988, -0.009580079, -0.18441652, 9.79084
},{ 3, 375984670648988, -0.0025183067, -0.005429791, -0.0070591685
},{ 1, 375984673189788, -0.0047900393, -0.17244141, 9.673484
},{ 3, 375984673189788, -0.007844629, -0.003299262, 9.303149E-4
},{ 1, 375984675730460, 0.014370117, -0.0023950196, 9.821976
},{ 3, 375984675730460, -0.0067793643, 0.003624957, -0.003330743
},{ 2, 375984675730460, 22.35, 24.300001, -49.65
},{ 1, 375984678271132, -0.033530276, -0.17244141, 9.754915
},{ 3, 375984678271132, -0.0035835712, -0.016082436, -6.675818E-4
},{ 1, 375984680811804, -0.035925295, -0.122146, 9.841136
},{ 3, 375984680811804, -0.0035835712, -1.034686E-4, -0.0043960074
},{ 1, 375984683352604, 0.028740235, -0.19160157, 9.69504
},{ 3, 375984683352604, 0.0033406478, -6.361008E-4, 3.9768266E-4
},{ 1, 375984685893276, 0.0071850587, -0.086220704, 9.905801
},{ 3, 375984685893276, -0.0025183067, 9.6179586E-4, 3.9768266E-4
},{ 1, 375984688433948, -0.06945557, -0.14849122, 9.74773
},{ 3, 375984688433948, 0.005471177, 0.0046902215, -0.005461272
},{ 1, 375984690974620, 0.028740235, -0.07424561, 9.877061
},{ 3, 375984690974620, 0.001210119, -0.0017013652, 0.0057240045
},{ 1, 375984693515420, -0.014370117, -0.12693603, 9.7812605
},{ 3, 375984693515420, 0.0028080156, -0.0048971586, -0.009189697
},{ 1, 375984696056092, -0.026345216, -0.14130616, 9.766891
},{ 3, 375984696056092, -0.013170952, 0.003624957, -0.001200214
},{ 2, 375984696056092, 21.900002, 24.300001, -49.65
},{ 1, 375984698596764, -0.031135255, -0.16525635, 9.716595
},{ 3, 375984698596764, 0.005471177, 0.0014944281, -0.0027981107
},{ 1, 375984701137564, -0.102985844, 0.023950197, 9.85311
},{ 3, 375984701137564, -0.007844629, 0.0020270604, -0.005461272
},{ 1, 375984703678236, 0.016765138, -0.038320314, 9.683064
},{ 3, 375984703678236, -3.8777772E-4, -1.034686E-4, -1.3494957E-4
},{ 1, 375984706218908, -0.014370117, -0.07664063, 9.74294
},{ 3, 375984706218908, -0.0067793643, -0.0027666297, 0.0019955793
},{ 1, 375984708759580, 0.0047900393, -0.117355965, 9.793235
},{ 3, 375984708759580, -0.0073119965, 0.008951278, -0.0065265363
},{ 1, 375984711300380, -0.011975098, -0.122146, 9.81
},{ 3, 375984711300380, 0.0049385447, -0.0017013652, -0.0022654785
},{ 1, 375984713841052, 0.06227051, -0.1939966, 9.711804
},{ 3, 375984713841052, -0.0035835712, 4.2916363E-4, -0.0022654785
},{ 1, 375984716373352, 0.05748047, -0.1580713, 9.6615095
},{ 3, 375984716373352, -0.004116203, 0.0073533827, -0.0065265363
},{ 2, 375984716373352, 21.75, 24.300001, -49.65
},{ 1, 375984718914152, 0.09101075, -0.07185059, 9.81
},{ 3, 375984718914152, -0.0019856745, -0.003299262, -0.0075918008
},{ 1, 375984721454824, 0.023950197, -0.11256592, 9.72857
},{ 3, 375984721454824, 6.7748677E-4, 0.0025596926, -0.0022654785
},{ 1, 375984723995496, -0.033530276, -0.014370117, 9.860296
},{ 3, 375984723995496, -3.8777772E-4, 0.0014944281, 3.9768266E-4
},{ 1, 375984726536168, -0.021555176, -0.098195806, 9.783655
},{ 3, 375984726536168, -9.204099E-4, -0.005429791, 0.0041261083
},{ 1, 375984729076840, -0.05508545, -0.09340577, 9.82437
},{ 3, 375984729076840, -0.0025183067, -0.0043645264, 0.003593476
},{ 1, 375984731617512, -0.016765138, -0.033530276, 9.72857
},{ 3, 375984731617512, 0.0017427512, -0.0022339975, -0.0027981107
},{ 1, 375984734158184, 0.098195806, -0.117355965, 9.707015
},{ 3, 375984734158184, 0.0022753833, -0.0027666297, -0.0017328463
},{ 1, 375984736698856, -0.0047900393, -0.20118165, 9.7812605
},{ 3, 375984736698856, 0.0017427512, -0.007027687, 0.0057240045
},{ 2, 375984736698856, 21.45, 24.300001, -49.65
},{ 1, 375984739239528, 0.045505375, -0.12693603, 9.707015
},{ 3, 375984739239528, -0.0025183067, -0.005429791, 0.007854533
},{ 1, 375984741780200, 0.038320314, -0.1820215, 9.72857
},{ 3, 375984741780200, 1.4485451E-4, -1.034686E-4, 0.00678927
},{ 1, 375984744320872, 0.0047900393, -0.098195806, 9.74294
},{ 3, 375984744320872, 0.02304804, -0.0048971586, 0.011050328
},{ 1, 375984746861672, 0.028740235, -0.1820215, 9.778865
},{ 3, 375984746861672, 0.0049385447, -0.007027687, 0.008387166
},{ 1, 375984749402344, -0.12693603, -0.07424561, 9.735755
},{ 3, 375984749402344, -0.004116203, -0.0027666297, 9.303149E-4
},{ 1, 375984751943016, 0.011975098, -0.1341211, 9.74294
},{ 3, 375984751943016, -0.0035835712, 0.0030923248, -6.675818E-4
},{ 1, 375984754483688, 0.016765138, -0.16525635, 9.721385
},{ 3, 375984754483688, -0.0051814676, 0.0025596926, -0.003330743
},{ 1, 375984757024360, -0.031135255, -0.09340577, 9.778865
},{ 3, 375984757024360, -0.0025183067, 4.2916363E-4, -0.005461272
},{ 2, 375984757024360, 21.75, 24.45, -49.65
},{ 1, 375984759565032, 0.014370117, -0.09101075, 9.802815
},{ 3, 375984759565032, -0.0057141, -0.0022339975, -1.3494957E-4
},{ 1, 375984762105704, 0.014370117, -0.14130616, 9.69504
},{ 3, 375984762105704, -0.0025183067, 4.2916363E-4, -0.005993904
},{ 1, 375984764646376, -0.009580079, -0.13172609, 9.7142
},{ 3, 375984764646376, -0.015301481, 4.2916363E-4, 0.008387166
},{ 1, 375984767187048, -0.035925295, -0.1460962, 9.73815
},{ 3, 375984767187048, -9.204099E-4, -0.0038318941, -6.675818E-4
},{ 1, 375984769727720, 0.038320314, -0.05269043, 9.7740755
},{ 3, 375984769727720, -0.0051814676, -0.0038318941, 0.0030608438
},{ 1, 375984772268392, 0.019160157, -0.10538086, 9.800421
},{ 3, 375984772268392, -0.01050779, -0.0048971586, -0.008124433
},{ 1, 375984774809192, -0.028740235, -0.17244141, 9.807606
},{ 3, 375984774809192, 0.0091996025, -0.0022339975, 0.0025282116
},{ 1, 375984777349864, 0.045505375, -0.098195806, 9.800421
},{ 3, 375984777349864, 0.00866697, -0.0043645264, 0.0019955793
},{ 2, 375984777349864, 22.35, 24.150002, -49.65
},{ 1, 375984779890536, 0.098195806, -0.1341211, 9.733359
},{ 3, 375984779890536, 0.00387328, 4.2916363E-4, 0.009985062
},{ 1, 375984782431208, 0.026345216, -0.15567628, 9.75252
},{ 3, 375984782431208, -0.0067793643, 0.006288118, -1.3494957E-4
},{ 1, 375984784971880, 0.047900394, -0.19878663, 9.75252
},{ 3, 375984784971880, 0.0049385447, -0.0048971586, 0.0051913727
},{ 1, 375984787512552, -0.016765138, -0.20597169, 9.79563
},{ 3, 375984787512552, 0.00866697, -0.0048971586, -0.0017328463
},{ 1, 375984790053224, -0.028740235, -0.09580079, 9.865086
},{ 3, 375984790053224, 0.0044059125, 0.0014944281, 0.011050328
},{ 1, 375984792593896, -0.08861572, -0.19878663, 9.848321
},{ 3, 375984792593896, -0.0057141, 0.0020270604, 0.0030608438
},{ 1, 375984795134568, 0.05269043, -0.10777588, 9.78605
},{ 3, 375984795134568, 0.0028080156, -0.0064950553, 0.0051913727
},{ 1, 375984797675240, -0.045505375, -0.11496094, 9.800421
},{ 3, 375984797675240, -0.0019856745, -0.0038318941, -0.005461272
},{ 2, 375984797675240, 22.050001, 24.0, -49.65
},{ 1, 375984800215912, -0.026345216, -0.0071850587, 9.81958
},{ 3, 375984800215912, 1.4485451E-4, -0.001168733, -0.001200214
},{ 1, 375984802756712, 0.019160157, -0.10777588, 9.766891
},{ 3, 375984802756712, 0.006003809, -0.0075603197, 0.0046587405
},{ 1, 375984805297384, -0.043110352, -0.14849122, 9.79563
},{ 3, 375984805297384, -0.003050939, -0.0022339975, 9.303149E-4
},{ 1, 375984807838056, -0.009580079, -0.1460962, 9.687855
},{ 3, 375984807838056, -9.204099E-4, -0.0017013652, -0.0043960074
},{ 1, 375984810378728, 0.0023950196, -0.086220704, 9.74773
},{ 3, 375984810378728, -3.8777772E-4, 0.0068207504, -0.0049286396
},{ 1, 375984812913608, -0.040715333, -0.15328126, 9.77647
},{ 3, 375984812913608, 0.0022753833, 9.6179586E-4, 9.303149E-4
},{ 1, 375984815454280, 0.023950197, -0.13891114, 9.783655
},{ 3, 375984815454280, 0.0028080156, -0.0048971586, -1.3494957E-4
},{ 1, 375984817994952, -0.021555176, -0.14130616, 9.83874
},{ 3, 375984817994952, -0.012105687, 0.0025596926, -0.0017328463
},{ 2, 375984817994952, 22.050001, 24.150002, -49.500004
},{ 1, 375984820535624, 0.0, -0.059875492, 9.845925
},{ 3, 375984820535624, 0.010797499, -0.009690849, -0.0065265363
},{ 1, 375984823076296, 0.045505375, -0.18441652, 9.745335
},{ 3, 375984823076296, 0.00387328, -0.0048971586, -1.3494957E-4
},{ 1, 375984825616968, 0.038320314, -0.059875492, 9.814791
},{ 3, 375984825616968, -0.0046488354, -0.001168733, -0.0017328463
},{ 1, 375984828157640, 0.05508545, -0.18681154, 9.81
},{ 3, 375984828157640, 0.005471177, 0.0014944281, -0.0017328463
},{ 1, 375984830698312, -0.035925295, -0.15088624, 9.74294
},{ 3, 375984830698312, -0.003050939, -0.0022339975, -0.0022654785
},{ 1, 375984833238984, 0.023950197, -0.12693603, 9.829161
},{ 3, 375984833238984, -0.004116203, 0.0025596926, -0.001200214
},{ 1, 375984835779656, -0.019160157, -0.098195806, 9.764495
},{ 3, 375984835779656, -0.0014530421, 0.003624957, -0.0043960074
},{ 1, 375984838320328, 0.06945557, -0.1460962, 9.769285
},{ 3, 375984838320328, -0.009442526, 0.0046902215, 0.0019955793
},{ 2, 375984838320328, 22.050001, 24.150002, -49.500004
},{ 1, 375984840861000, 0.045505375, -0.17244141, 9.802815
},{ 3, 375984840861000, 0.0028080156, -0.003299262, 0.0025282116
},{ 1, 375984843401672, -0.06945557, -0.13651612, 9.793235
},{ 3, 375984843401672, -0.012105687, 4.2916363E-4, -0.0049286396
},{ 1, 375984845942344, 0.021555176, -0.16046631, 9.783655
},{ 3, 375984845942344, 0.0017427512, -6.361008E-4, -0.001200214
},{ 1, 375984848483016, 0.014370117, -0.13172609, 9.7142
},{ 3, 375984848483016, -0.004116203, -0.0022339975, -0.0027981107
},{ 1, 375984851023688, 0.06466553, -0.15328126, 9.807606
},{ 3, 375984851023688, 0.0028080156, -0.0048971586, 0.0025282116
},{ 1, 375984853564360, 0.031135255, -0.081430666, 9.718989
},{ 3, 375984853564360, -0.0057141, 0.006288118, -6.675818E-4
},{ 1, 375984856105160, -0.043110352, -0.1101709, 9.759705
},{ 3, 375984856105160, 0.001210119, -0.0017013652, -0.005993904
},{ 1, 375984858645832, 0.1101709, -0.10538086, 9.733359
},{ 3, 375984858645832, 0.0017427512, -0.0017013652, 0.0041261083
},{ 2, 375984858645832, 22.35, 24.150002, -49.350002
},{ 1, 375984861186504, 0.035925295, -0.15088624, 9.690249
},{ 3, 375984861186504, -9.204099E-4, -1.034686E-4, 3.9768266E-4
},{ 1, 375984863727176, -0.05508545, -0.1580713, 9.711804
},{ 3, 375984863727176, 0.0033406478, -0.0048971586, 0.0025282116
},{ 1, 375984866267848, 0.045505375, -0.12933107, 9.7812605
},{ 3, 375984866267848, -9.204099E-4, -0.001168733, -0.001200214
},{ 1, 375984868808520, 0.028740235, -0.18920656, 9.75252
},{ 3, 375984868808520, -0.003050939, -0.0048971586, -0.01238549
},{ 1, 375984871349192, 0.06466553, -0.15328126, 9.7621
},{ 3, 375984871349192, -0.01050779, -6.361008E-4, 0.0019955793
},{ 1, 375984873889864, -0.07664063, -0.086220704, 9.74773
},{ 3, 375984873889864, -0.0014530421, -0.008092953, -0.010787594
